antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Tango, Taro",Good Day,0.0452,0.2124,0.0126,0.2787610619469027,1.3124343782810861,1.0,0.0029995200000000003,1.0920098159509204,0.24932671015620328,0.05142857142857143,0.08425731582897752,0.1690415479226039
Good Day,"Tango, Taro",0.2124,0.0452,0.0126,0.059322033898305086,1.3124343782810861,1.0,0.0029995200000000003,1.0150126126126124,0.30225640281506205,0.05142857142857143,0.01479056755163918,0.1690415479226039
Tango,"Good Day, Taro",0.2037,0.0488,0.0126,0.061855670103092786,1.2675342234240323,1.0,0.002659439999999999,1.0139164835164836,0.26505923228264044,0.05252188411838266,0.013725473195009233,0.1600261957072841
Taro,"Tango, Good Day",0.2098,0.047,0.0126,0.060057197330791234,1.277812709165771,1.0,0.002739400000000001,1.013891480730223,0.27513629260022593,0.0515970515970516,0.013701151448889018,0.16407115185688498
"Pocari Sweat, Tango",Taro,0.044,0.2098,0.0113,0.25681818181818183,1.2241095415547276,1.0,0.002068800000000001,1.0632660550458717,0.19150590587625438,0.0465979381443299,0.0595016221439912,0.15533950082329492
"Pocari Sweat, Taro",Tango,0.0468,0.2037,0.0113,0.24145299145299143,1.1853362368826286,1.0,0.0017668399999999987,1.0497701408450704,0.1640343287074,0.04724080267558528,0.04741051293858023,0.1484633636695492
"Tango, Taro",Pocari Sweat,0.0452,0.2093,0.0113,0.25,1.1944577161968466,1.0,0.00183964,1.0542666666666667,0.17050691244239635,0.04646381578947368,0.0514733780194764,0.15199474438604874
Pocari Sweat,"Tango, Taro",0.2093,0.0452,0.0113,0.05398948877209746,1.1944577161968464,1.0,0.00183964,1.0092911111111111,0.20589351207790568,0.04646381578947368,0.009205581034873754,0.15199474438604874
Tango,"Pocari Sweat, Taro",0.2037,0.0468,0.0113,0.05547373588610702,1.1853362368826286,1.0,0.0017668399999999987,1.0091831600831602,0.1963550447367747,0.04724080267558528,0.009099597026969173,0.1484633636695492
Taro,"Pocari Sweat, Tango",0.2098,0.044,0.0113,0.053860819828408006,1.2241095415547274,1.0,0.002068800000000001,1.0104221662468513,0.2316877322420896,0.0465979381443299,0.010314665092476997,0.15533950082329492
"Pocari Sweat, Sun Light Jeruk Nipis",Tango,0.0479,0.2037,0.0102,0.2129436325678497,1.0453786576723108,1.0,0.00044277000000000205,1.0117445623342176,0.04559271455667678,0.04225352112676056,0.01160822876786351,0.1315086351351767
"Pocari Sweat, Tango",Sun Light Jeruk Nipis,0.044,0.2082,0.0102,0.23181818181818184,1.1134398742467908,1.0,0.0010392000000000023,1.0307455621301775,0.10657149889244424,0.042148760330578516,0.02982846908080556,0.14040476814252031
"Sun Light Jeruk Nipis, Tango",Pocari Sweat,0.045,0.2093,0.0102,0.22666666666666668,1.0829749960184742,1.0,0.0007815000000000009,1.022456896551724,0.08022790267939646,0.04178615321589512,0.021963660891193462,0.13770027074374902
Pocari Sweat,"Sun Light Jeruk Nipis, Tango",0.2093,0.045,0.0102,0.048733874820831344,1.0829749960184742,1.0,0.0007815000000000009,1.0039251632345554,0.09689850393173595,0.04178615321589512,0.003909816566315545,0.13770027074374902
Sun Light Jeruk Nipis,"Pocari Sweat, Tango",0.2082,0.044,0.0102,0.048991354466858796,1.1134398742467908,1.0,0.0010392000000000023,1.0052484848484848,0.12867182740739666,0.042148760330578516,0.005221082078304183,0.14040476814252031
Tango,"Pocari Sweat, Sun Light Jeruk Nipis",0.2037,0.0479,0.0102,0.050073637702503684,1.0453786576723108,1.0,0.00044277000000000205,1.0022882170542635,0.05451315274320226,0.04225352112676056,0.002282993070584693,0.1315086351351767
"Pocari Sweat, Tango",Roma Kelapa,0.044,0.2093,0.0105,0.23863636363636367,1.1401641836424445,1.0,0.0012908,1.038531343283582,0.12859135285913528,0.04324546952224053,0.03710176253492306,0.1444017938583156
"Pocari Sweat, Roma Kelapa",Tango,0.0463,0.2037,0.0105,0.2267818574514039,1.113312996815925,1.0,0.0010686900000000006,1.0298516759776537,0.10672119115025694,0.04384133611691023,0.028986383839512617,0.1391641246019906
"Tango, Roma Kelapa",Pocari Sweat,0.045,0.2093,0.0105,0.23333333333333336,1.1148272017837235,1.0,0.0010815000000000009,1.0313478260869566,0.10785340314136134,0.04306808859721083,0.030395008642131467,0.14175027870680046
Pocari Sweat,"Tango, Roma Kelapa",0.2093,0.045,0.0105,0.05016722408026756,1.1148272017837235,1.0,0.0010815000000000009,1.0054401408450704,0.130264322751992,0.04306808859721083,0.005410705843212106,0.14175027870680046
Tango,"Pocari Sweat, Roma Kelapa",0.2037,0.0463,0.0105,0.051546391752577324,1.113312996815925,1.0,0.0010686900000000006,1.0055315217391305,0.12781614969232707,0.04384133611691023,0.0055010923273328335,0.1391641246019906
Roma Kelapa,"Pocari Sweat, Tango",0.2093,0.044,0.0105,0.05016722408026756,1.1401641836424445,1.0,0.0012908,1.0064929577464787,0.15547405252729649,0.04324546952224053,0.006451071213668998,0.1444017938583156
"Pocari Sweat, Tango",Mie Gemez,0.044,0.2046,0.0103,0.2340909090909091,1.144139340620279,1.0,0.0012976000000000012,1.0385044510385757,0.1317788520128368,0.04322282836760386,0.037076828125357175,0.14221652003910068
"Pocari Sweat, Mie Gemez",Tango,0.0455,0.2037,0.0103,0.22637362637362637,1.1113089169053822,1.0,0.0010316500000000003,1.0293082386363637,0.10493472412232299,0.04311427375470909,0.028473723940256664,0.13846909104641064
"Tango, Mie Gemez",Pocari Sweat,0.0454,0.2093,0.0103,0.22687224669603523,1.0839572226279752,1.0,0.0007977799999999997,1.0227287749287748,0.08113803575533082,0.04214402618657937,0.0222236583989316,0.13804195230167265
Pocari Sweat,"Tango, Mie Gemez",0.2093,0.0454,0.0103,0.04921165790731008,1.0839572226279752,1.0,0.0007977799999999997,1.004008944723618,0.09795670789431998,0.04214402618657937,0.003992937258862432,0.13804195230167265
Tango,"Pocari Sweat, Mie Gemez",0.2037,0.0455,0.0103,0.050564555719194895,1.1113089169053822,1.0,0.0010316500000000003,1.0053342812823165,0.12578198439627944,0.04311427375470909,0.005305977704761547,0.13846909104641064
Mie Gemez,"Pocari Sweat, Tango",0.2046,0.044,0.0103,0.050342130987292275,1.144139340620279,1.0,0.0012976000000000012,1.0066783324755533,0.15838645024424436,0.04322282836760386,0.006634028229385227,0.14221652003910068
"Pocari Sweat, Djarum",Tango,0.0469,0.2037,0.0103,0.21961620469083157,1.078135516400744,1.0,0.0007464700000000008,1.0203953551912568,0.0760390468303228,0.042863087806908035,0.019987698971281647,0.13509038020501324
"Pocari Sweat, Tango",Djarum,0.044,0.2128,0.0103,0.2340909090909091,1.1000512645249487,1.0,0.0009368000000000015,1.0277982195845698,0.09513750660112946,0.04178498985801218,0.027046378418329662,0.14124658236500343
"Djarum, Tango",Pocari Sweat,0.0468,0.2093,0.0103,0.22008547008547008,1.0515311518655999,1.0,0.0005047599999999999,1.0138290410958903,0.051411902268903104,0.0419039869812856,0.013640407342190549,0.13464856399639008
Pocari Sweat,"Djarum, Tango",0.2093,0.0468,0.0103,0.04921165790731008,1.0515311518655999,1.0,0.0005047599999999999,1.0025364824120604,0.06197777316645813,0.0419039869812856,0.0025300649468213165,0.13464856399639008
Djarum,"Pocari Sweat, Tango",0.2128,0.044,0.0103,0.048402255639097745,1.1000512645249487,1.0,0.0009368000000000015,1.004626172839506,0.11553792722393262,0.04178498985801218,0.004604869915374213,0.14124658236500343
Tango,"Pocari Sweat, Djarum",0.2037,0.0469,0.0103,0.050564555719194895,1.078135516400744,1.0,0.0007464700000000008,1.0038597207859359,0.09101194968476788,0.042863087806908035,0.0038448806202863264,0.13509038020501324
"Pocari Sweat, Tango",Big Babol,0.044,0.2101,0.0104,0.23636363636363636,1.1250054086798493,1.0,0.0011555999999999997,1.0343928571428571,0.11622948181525586,0.04267542059909725,0.033249318095501135,0.14293193717277486
"Pocari Sweat, Big Babol",Tango,0.0475,0.2037,0.0104,0.2189473684210526,1.0748520786502338,1.0,0.0007242499999999992,1.019521563342318,0.0731122551988693,0.04318936877076412,0.019147768957745347,0.13500142107846935
"Tango, Big Babol",Pocari Sweat,0.0453,0.2093,0.0104,0.22958057395143486,1.0968971521807684,1.0,0.0009187099999999997,1.0263240687679083,0.09252906672253061,0.042588042588042586,0.025648885735974257,0.13963500747261184
Pocari Sweat,"Tango, Big Babol",0.2093,0.0453,0.0104,0.049689440993788817,1.0968971521807687,1.0,0.0009187099999999997,1.004618954248366,0.11172062729227264,0.042588042588042586,0.004597717601119531,0.13963500747261184
Tango,"Pocari Sweat, Big Babol",0.2037,0.0475,0.0104,0.051055473735886106,1.0748520786502338,1.0,0.0007242499999999992,1.003746766683911,0.08745375245124073,0.04318936877076412,0.0037327808250772762,0.13500142107846935
Big Babol,"Pocari Sweat, Tango",0.2101,0.044,0.0104,0.04950023798191337,1.1250054086798496,1.0,0.0011555999999999997,1.00578668002003,0.14067019194250485,0.04267542059909725,0.00575338701036964,0.14293193717277486
"Pocari Sweat, Tango",Yupi,0.044,0.2057,0.0103,0.2340909090909091,1.1380209484244488,1.0,0.0012492000000000007,1.0370682492581602,0.12686354957955892,0.043024227234753555,0.0357433074290685,0.14208191541079243
"Pocari Sweat, Yupi",Tango,0.0441,0.2037,0.0103,0.23356009070294784,1.1465885650611087,1.0,0.0013168299999999997,1.0389594674556213,0.1337457608698964,0.043368421052631584,0.03749854414535708,0.14206232321107137
"Tango, Yupi",Pocari Sweat,0.0446,0.2093,0.0103,0.23094170403587444,1.1034004015091945,1.0,0.0009652199999999993,1.028140524781341,0.09808528324434836,0.04228243021346469,0.027370309897400313,0.14007668097159226
Pocari Sweat,"Tango, Yupi",0.2093,0.0446,0.0103,0.04921165790731008,1.1034004015091945,1.0,0.0009652199999999993,1.004850351758794,0.11851609916738387,0.04228243021346469,0.004826939404762486,0.14007668097159226
Tango,"Pocari Sweat, Yupi",0.2037,0.0441,0.0103,0.050564555719194895,1.1465885650611087,1.0,0.0013168299999999997,1.0068088417786971,0.160552019107791,0.043368421052631584,0.006762794977711994,0.14206232321107137
Yupi,"Pocari Sweat, Tango",0.2057,0.044,0.0103,0.05007292173067574,1.1380209484244488,1.0,0.0012492000000000007,1.0063930399181167,0.152689856978545,0.043024227234753555,0.0063524285885729545,0.14208191541079243
"Pocari Sweat, Momogi",Tango,0.0446,0.2037,0.0103,0.23094170403587444,1.1337344331658048,1.0,0.001214980000000001,1.0354221574344022,0.12346579788671862,0.043277310924369754,0.03421035292713104,0.14075312987753466
"Pocari Sweat, Tango",Momogi,0.044,0.2144,0.0103,0.2340909090909091,1.0918419267299864,1.0,0.0008663999999999998,1.0257091988130564,0.08798797578908883,0.041515517936316,0.02506480281429365,0.14106597693351425
"Momogi, Tango",Pocari Sweat,0.0461,0.2093,0.0103,0.22342733188720174,1.0674980023277674,1.0,0.0006512699999999989,1.0181918994413408,0.066285875969576,0.04202366381068951,0.017866867190086913,0.13631949489725592
Pocari Sweat,"Momogi, Tango",0.2093,0.0461,0.0103,0.04921165790731008,1.0674980023277674,1.0,0.0006512699999999989,1.0032727135678392,0.07996724053038895,0.04202366381068951,0.0032620378523011617,0.13631949489725592
Momogi,"Pocari Sweat, Tango",0.2144,0.044,0.0103,0.0480410447761194,1.0918419267299866,1.0,0.0008663999999999998,1.0042449779519842,0.10707294406106022,0.041515517936316,0.00422703428464373,0.14106597693351425
Tango,"Pocari Sweat, Momogi",0.2037,0.0446,0.0103,0.050564555719194895,1.1337344331658048,1.0,0.001214980000000001,1.0062822130299898,0.14813414956796556,0.043277310924369754,0.006242993216657834,0.14075312987753466
"Pocari Sweat, Molto",Tango,0.0471,0.2037,0.0102,0.21656050955414013,1.0631345584395686,1.0,0.0006057300000000005,1.0164154471544715,0.0623205940997451,0.04239401496259351,0.01615033222923539,0.1333170736283219
"Pocari Sweat, Tango",Molto,0.044,0.2143,0.0102,0.23181818181818184,1.0817460654138211,1.0,0.000770800000000002,1.0228047337278108,0.07904668143408011,0.0411124546553809,0.02229627315537972,0.13970750434819498
"Molto, Tango",Pocari Sweat,0.0447,0.2093,0.0102,0.22818791946308728,1.0902432845823566,1.0,0.000844290000000001,1.0244721739130433,0.08664663394929845,0.04183757178014766,0.0238875925927498,0.1384608971419593
Pocari Sweat,"Molto, Tango",0.2093,0.0447,0.0102,0.048733874820831344,1.0902432845823569,1.0,0.000844290000000001,1.004240532395781,0.10468386165646237,0.04183757178014766,0.004222626212531506,0.1384608971419593
Molto,"Pocari Sweat, Tango",0.2143,0.044,0.0102,0.047596826878208126,1.0817460654138211,1.0,0.000770800000000002,1.0037765801077903,0.09618000184673614,0.0411124546553809,0.0037623712115147792,0.13970750434819498
Tango,"Pocari Sweat, Molto",0.2037,0.0471,0.0102,0.050073637702503684,1.0631345584395686,1.0,0.0006057300000000005,1.0031303875968993,0.07457653411735163,0.04239401496259351,0.003120618850355422,0.1333170736283219
"Pocari Sweat, Tango",Good Day,0.044,0.2124,0.0111,0.2522727272727273,1.1877247046738575,1.0,0.0017544000000000014,1.053325227963526,0.16532850842474286,0.04525071341214839,0.05062560598365581,0.1522663071391885
"Pocari Sweat, Good Day",Tango,0.0507,0.2037,0.0111,0.21893491124260356,1.074790924116856,1.0,0.0007724100000000012,1.019505303030303,0.07330294584060526,0.04562268803945746,0.019132125131989912,0.1367134055476641
"Tango, Good Day",Pocari Sweat,0.047,0.2093,0.0111,0.23617021276595745,1.1283813318965954,1.0,0.001262899999999999,1.0351782729805015,0.11938591267027775,0.04526916802610114,0.03398281619572207,0.1446020676825487
Pocari Sweat,"Tango, Good Day",0.2093,0.047,0.0111,0.05303392259913999,1.1283813318965956,1.0,0.001262899999999999,1.0063718466195761,0.1438912037116159,0.04526916802610114,0.006331503251983202,0.1446020676825487
Tango,"Pocari Sweat, Good Day",0.2037,0.0507,0.0111,0.0544918998527246,1.074790924116856,1.0,0.0007724100000000012,1.0040104361370716,0.08738727425152153,0.04562268803945746,0.003994416783655958,0.1367134055476641
Good Day,"Pocari Sweat, Tango",0.2124,0.044,0.0111,0.05225988700564972,1.1877247046738575,1.0,0.0017544000000000014,1.0087153502235469,0.20067807777305002,0.04525071341214839,0.00864004916908967,0.1522663071391885
"Bimoli, Lifebuoy",Tango,0.0455,0.2037,0.0117,0.2571428571428572,1.2623606143488326,1.0,0.0024316500000000005,1.0719423076923076,0.21774052732669813,0.04926315789473685,0.06711397355626922,0.15729013254786453
"Bimoli, Tango",Lifebuoy,0.0459,0.205,0.0117,0.2549019607843137,1.2434241989478718,1.0,0.002290500000000001,1.0669736842105264,0.20518732917852517,0.048913043478260865,0.06276976199284745,0.1559875657580105
"Lifebuoy, Tango",Bimoli,0.0438,0.2055,0.0117,0.2671232876712329,1.2998700129987002,1.0,0.002699100000000001,1.0840841121495326,0.24125947259182992,0.04924242424242424,0.07756235075045048,0.16202879712028798
Bimoli,"Lifebuoy, Tango",0.2055,0.0438,0.0117,0.05693430656934307,1.2998700129987002,1.0,0.002699100000000001,1.0139272445820433,0.29036162075809663,0.04924242424242424,0.013735940775301266,0.16202879712028798
Lifebuoy,"Bimoli, Tango",0.205,0.0459,0.0117,0.05707317073170732,1.2434241989478718,1.0,0.002290500000000001,1.011849456802897,0.24625060474117086,0.048913043478260865,0.01171069147018899,0.1559875657580105
Tango,"Bimoli, Lifebuoy",0.2037,0.0455,0.0117,0.057437407952871875,1.2623606143488324,1.0,0.0024316500000000005,1.01266484375,0.2609987860521579,0.04926315789473685,0.01250645149593701,0.15729013254786453
"Lifebuoy, Tango",Taro,0.0438,0.2098,0.0102,0.23287671232876714,1.1099938623868788,1.0,0.0010107600000000012,1.030082142857143,0.10363325418014947,0.041906327033689406,0.029203634938961213,0.1407472217506562
"Lifebuoy, Taro",Tango,0.0448,0.2037,0.0102,0.22767857142857145,1.1177151272880288,1.0,0.0010742400000000006,1.0310473988439306,0.11025716819391078,0.04280318925723878,0.030112484526650083,0.13887610456553756
"Tango, Taro",Lifebuoy,0.0452,0.205,0.0102,0.2256637168141593,1.1007986186056553,1.0,0.0009340000000000025,1.0266857142857144,0.09590346402490639,0.0425,0.02599209662158405,0.13770990718756745
Lifebuoy,"Tango, Taro",0.205,0.0452,0.0102,0.04975609756097562,1.1007986186056553,1.0,0.0009340000000000025,1.004794661190965,0.11518066346035298,0.0425,0.004771782112458758,0.13770990718756745
Tango,"Lifebuoy, Taro",0.2037,0.0448,0.0102,0.050073637702503684,1.1177151272880286,1.0,0.0010742400000000006,1.005551627906977,0.13225875556803163,0.04280318925723878,0.005520977494245901,0.13887610456553756
Taro,"Lifebuoy, Tango",0.2098,0.0438,0.0102,0.04861773117254529,1.1099938623868788,1.0,0.0010107600000000012,1.0050639278557114,0.12540384414965697,0.041906327033689406,0.005038413692266565,0.1407472217506562
"Pocari Sweat, Lifebuoy",Tango,0.043,0.2037,0.0101,0.23488372093023258,1.1530865043212204,1.0,0.0013409000000000008,1.040756838905775,0.13872766587003538,0.04268808114961961,0.03916076972275849,0.14223322030802252
"Pocari Sweat, Tango",Lifebuoy,0.044,0.205,0.0101,0.22954545454545455,1.1197339246119735,1.0,0.001080000000000001,1.031858407079646,0.11185218940304086,0.04227710339053997,0.030874785591766745,0.13940687361419069
"Lifebuoy, Tango",Pocari Sweat,0.0438,0.2093,0.0101,0.23059360730593606,1.1017372542089634,1.0,0.0009326600000000001,1.0276753709198811,0.09657244745599848,0.04156378600823045,0.02693007121023909,0.13942484952014433
Pocari Sweat,"Lifebuoy, Tango",0.2093,0.0438,0.0101,0.0482560917343526,1.1017372542089636,1.0,0.0009326600000000001,1.0046820281124498,0.1167858533671756,0.04156378600823045,0.004660208883447607,0.13942484952014433
Lifebuoy,"Pocari Sweat, Tango",0.205,0.044,0.0101,0.04926829268292683,1.1197339246119735,1.0,0.001080000000000001,1.005541303232427,0.13450401643937993,0.04227710339053997,0.005510766404735182,0.13940687361419069
Tango,"Pocari Sweat, Lifebuoy",0.2037,0.043,0.0101,0.04958271968581247,1.1530865043212202,1.0,0.0013409000000000008,1.0069261363636364,0.16672406911669452,0.04268808114961961,0.006878494969501014,0.14223322030802252
"Beras, Lifebuoy",Tango,0.0454,0.2037,0.0102,0.22466960352422907,1.102943561729156,1.0,0.0009520200000000013,1.0270460227272726,0.09777424483306849,0.042695688572624534,0.026333798222063394,0.13737162061336639
"Beras, Tango",Lifebuoy,0.0441,0.205,0.0102,0.23129251700680273,1.128256180520989,1.0,0.0011595000000000008,1.034203539823009,0.11892088146065004,0.042695688572624534,0.03307234843622986,0.14052430728388918
"Lifebuoy, Tango",Beras,0.0438,0.2092,0.0102,0.23287671232876714,1.1131774011891356,1.0,0.0010370400000000012,1.0308642857142858,0.10632774339604081,0.042009884678747944,0.029940202742497653,0.14081694125042563
